peptide_name,nanopore_name,voltage,peptide_conc,transition_from,transition_to,best_model,bic,r_squared,tau_mean,tau_mean_err,tau_fast,A_fast,tau_fast_err,A_fast_err,tau_middle,A_middle,tau_middle_err,A_middle_err,tau_slow,A_slow,tau_slow_err,A_slow_err
guesthost_Leu,PA,25,20.0,1,3,2-exp,-255.087,0.787293,0.00385539,0.000458107,0.00210451,1.0,0.00187202,0.258045,0.00476618,0.367357,0.00202598,0.68396,0.00476618,0.367357,0.00202598,0.68396
guesthost_Leu,PA,25,20.0,2,0,2-exp,-783.76,0.762301,0.00337433,0.000172505,0.00306221,1.0,0.000181187,0.0534199,0.0428435,0.00728528,0.0529146,0.00697778,0.0428435,0.00728528,0.0529146,0.00697778
guesthost_Leu,PA,25,20.0,2,1,2-exp,-1593.86,0.983565,0.0100871,0.000632007,0.0011357,1.0,0.000527272,0.951494,0.0104288,0.858336,0.000113596,0.0185185,0.0104288,0.858336,0.000113596,0.0185185
guesthost_Leu,PA,25,20.0,2,3,3-exp,-4452.8,0.975759,0.00806715,6.27193e-05,0.00395386,1.0,0.000864136,0.64436,0.0064373,0.402739,0.00229245,0.667435,0.0716441,0.0212263,0.0039156,0.0020377
guesthost_Phe,PA,15,19.0,0,1,3-exp,-1382.38,0.968576,0.00749427,0.000116351,0.00434998,0.663022,1.67374,1485490.0,0.00435049,0.542989,2.18622,1485490.0,0.0372542,0.0603388,0.00327732,0.00919257
guesthost_Phe,PA,15,19.0,0,2,2-exp,-184.867,0.992856,0.0633416,0.00167172,0.0329355,0.965536,0.00168956,0.0261031,0.291768,0.108104,0.0403026,0.0162365,0.291768,0.108104,0.0403026,0.0162365
guesthost_Phe,PA,15,19.0,0,3,1-exp,-174.388,0.985709,0.044588,0.000870943,0.044588,1.09893,0.000870943,0.0290807,,,,,,,,
guesthost_Phe,PA,15,19.0,1,0,3-exp,-2312.37,0.996691,0.0463271,0.000328928,0.00225435,0.443461,0.000321918,0.0703617,0.0516322,0.786447,0.000347224,0.00495902,0.689798,0.00684463,0.0928084,0.000757593
guesthost_Phe,PA,15,19.0,1,2,3-exp,-15745.7,0.996095,0.0168298,1.61931e-05,0.0155698,0.737041,0.478271,134917.0,0.0155706,0.309605,1.09172,134917.0,0.24092,0.00221442,0.0145074,0.000140249
guesthost_Phe,PA,15,19.0,1,3,2-exp,-671.855,0.993704,0.0275296,0.000188592,0.0131185,0.705446,0.000781372,0.0243807,0.0467334,0.391052,0.00134573,0.0264458,0.0467334,0.391052,0.00134573,0.0264458
guesthost_Phe,PA,15,19.0,2,0,1-exp,-48.4242,0.696448,0.00442803,0.000494141,0.00442803,0.920159,0.000494141,0.115555,,,,,,,,
guesthost_Phe,PA,15,19.0,2,1,2-exp,-13325.4,0.990565,0.0116549,2.13968e-05,0.00982704,1.0,0.000148907,0.0347938,0.0156803,0.116573,0.000800679,0.0369429,0.0156803,0.116573,0.000800679,0.0369429
guesthost_Phe,PA,15,19.0,2,3,2-exp,-907.52,0.975125,0.0071768,8.89044e-05,0.00423843,0.942388,0.00126132,0.722781,0.00687429,0.462964,0.00213139,0.764741,0.00687429,0.462964,0.00213139,0.764741
guesthost_Tyr,PA,20,20.0,0,1,3-exp,-10404.4,0.879359,0.0456424,0.000544799,0.012987,0.733538,0.000589357,0.0184493,0.0591147,0.352214,0.00206377,0.0186467,1.0,0.0152949,0.0228146,0.00076932
guesthost_Tyr,PA,20,20.0,0,2,3-exp,-30838.7,0.969918,0.0462218,0.000169305,0.0131872,0.799005,0.000185114,0.00600923,0.0768918,0.322101,0.000794491,0.00445459,1.0,0.0109182,0.0149309,0.000267492
guesthost_Tyr,PA,20,20.0,0,3,3-exp,-7409.7,0.999298,0.079609,9.438e-05,0.0316388,0.733497,0.000275292,0.00390433,0.118816,0.380352,0.00081541,0.00431471,0.948891,0.0118139,0.0156057,0.000277947
guesthost_Tyr,PA,20,20.0,1,0,3-exp,-16278.4,0.963094,0.00613472,0.00118401,0.000878698,0.999999,0.000779179,2.02389,0.00383504,1.0,0.000272821,0.0510459,0.00738216,0.19249,0.00045173,0.0616312
guesthost_Tyr,PA,20,20.0,1,2,2-exp,-23642.3,0.964631,0.00651894,1.9087e-05,0.00388914,1.0,0.000272401,0.383239,0.00498906,0.527113,0.000348623,0.390993,0.00498906,0.527113,0.000348623,0.390993
guesthost_Tyr,PA,20,20.0,1,3,2-exp,-791.302,0.751333,0.00367162,0.000603688,0.00159945,1.0,0.00157798,0.310672,0.00314019,0.659887,0.000722437,0.828462,0.00314019,0.659887,0.000722437,0.828462
guesthost_Tyr,PA,20,20.0,2,0,3-exp,-45413.0,0.994164,0.0558785,5.7909e-05,0.00777658,0.512402,8.85229e-05,0.00241977,0.0938644,0.355415,0.00109355,0.00500104,0.184704,0.100338,0.00244677,0.00583403
guesthost_Tyr,PA,20,20.0,2,1,2-exp,-51967.5,0.999328,0.0576725,1.88644e-05,0.0148857,0.479875,5.78538e-05,0.00104421,0.0881464,0.573243,5.15122e-05,0.000662313,0.0881464,0.573243,5.15122e-05,0.000662313
guesthost_Tyr,PA,20,20.0,2,3,3-exp,-11033.7,0.923616,0.00536225,3.77117e-05,0.00375043,0.751711,0.359821,571752.0,0.00375102,0.462776,0.672363,571752.0,0.0450788,0.0179048,0.00193157,0.00123341
guesthost_Phe,PA,60,19.0,0,1,2-exp,-1537.95,0.955221,0.0635705,0.00132916,0.0395719,0.915357,0.000676824,0.0136536,1.0,0.0273481,0.0337354,0.00165102,1.0,0.0273481,0.0337354,0.00165102
guesthost_Phe,PA,60,19.0,0,2,3-exp,-899.943,0.994047,0.0536468,0.00108246,0.0118604,0.46579,0.00159346,0.0333714,0.0520188,0.694283,0.00176395,0.0350786,1.0,0.0120066,0.208952,0.0021726
guesthost_Phe,PA,60,19.0,0,3,2-exp,-210.941,0.980927,0.0629788,0.0511769,0.0405625,1.0,0.00312366,0.0320996,1.0,0.0224163,3.20419,0.0235706,1.0,0.0224163,3.20419,0.0235706
guesthost_Phe,PA,60,19.0,1,0,2-exp,-1346.94,0.968384,0.00763891,0.000137235,0.00193478,1.0,0.000264538,0.140103,0.0103255,0.552432,0.000229795,0.0268592,0.0103255,0.552432,0.000229795,0.0268592
guesthost_Phe,PA,60,19.0,1,2,2-exp,-6723.98,0.991855,0.0108308,2.69271e-05,0.00708226,1.0,8.21979e-05,0.00739272,0.0215183,0.174203,0.000342585,0.00776301,0.0215183,0.174203,0.000342585,0.00776301
guesthost_Phe,PA,60,19.0,1,3,2-exp,-600.167,0.989929,0.0177929,0.000215494,0.0151218,0.493159,4.55644,1180080.0,0.0151226,0.683443,3.3254,1180080.0,0.0151226,0.683443,3.3254,1180080.0
guesthost_Phe,PA,60,19.0,2,0,2-exp,-436.467,0.863336,0.00656761,0.000217233,0.00278266,1.0,0.000463921,0.135719,0.0229875,0.164653,0.0022194,0.0249899,0.0229875,0.164653,0.0022194,0.0249899
guesthost_Phe,PA,60,19.0,2,1,3-exp,-8103.63,0.998109,0.0247598,5.57812e-05,0.0232085,0.526195,2.58065,148939.0,0.0232098,0.492068,2.85212,148939.0,0.0746499,0.015094,0.0104618,0.00614997
guesthost_Phe,PA,60,19.0,2,3,3-exp,-1241.98,0.954789,0.00959253,0.000188691,0.00277517,0.829543,6.13137,2540910.0,0.00277921,0.396609,13.0739,2540910.0,0.0305541,0.202531,0.00124082,0.0158061
guesthost_Trp,PA,70,53.0,0,1,3-exp,-4226.98,0.980881,0.127181,0.00102031,0.0247539,0.716165,0.00127685,0.0236179,0.108677,0.299463,0.00731646,0.0256979,1.0,0.0769083,0.0141648,0.00225304
guesthost_Trp,PA,70,53.0,0,2,3-exp,-977.311,0.900894,0.100203,0.00357821,0.0135004,0.826864,0.00274814,0.0883047,0.0666289,0.427629,0.009798,0.0817869,1.0,0.060548,0.0356234,0.00553536
guesthost_Trp,PA,70,53.0,0,3,1-exp,-10.5676,0.587534,2.11528,0.669877,2.11528,0.508269,0.669877,0.0898445,,,,,,,,
guesthost_Trp,PA,70,53.0,1,0,3-exp,-4252.42,0.990042,0.0128499,5.63408e-05,0.00555521,0.966019,0.000166806,0.0194374,0.0201494,0.225326,0.00144947,0.0211862,0.0975825,0.0301621,0.00524535,0.00336238
guesthost_Trp,PA,70,53.0,1,2,2-exp,-2803.51,0.989348,0.0269406,0.000150041,0.0033689,0.908909,0.000119237,0.0257234,0.0622139,0.383814,0.000483392,0.00456124,0.0622139,0.383814,0.000483392,0.00456124
guesthost_Trp,PA,70,53.0,1,3,1-exp,-463.365,0.984214,0.0699234,0.000852121,0.0699234,1.07098,0.000852121,0.0182061,,,,,,,,
guesthost_Trp,PA,70,53.0,2,0,2-exp,-2059.81,0.983733,0.0114047,6.56183e-05,0.00939305,1.0,0.00138524,0.636211,0.0131611,0.152851,0.00753219,0.646566,0.0131611,0.152851,0.00753219,0.646566
guesthost_Trp,PA,70,53.0,2,1,2-exp,-2295.32,0.98849,0.0162506,0.000144485,0.0113733,0.999577,0.887066,703501.0,0.0113739,0.42923,2.33166,703501.0,0.0113739,0.42923,2.33166,703501.0
guesthost_Trp,PA,70,53.0,2,3,2-exp,-315.788,0.769739,0.00369227,0.000799982,0.00155502,1.0,0.00198781,0.497106,0.00319394,0.669157,0.00102746,1.04996,0.00319394,0.669157,0.00102746,1.04996
guesthost_Phe,PA,90,20.0,0,1,2-exp,-237.877,0.992655,0.112675,0.00158846,0.0126544,0.679245,0.00161949,0.0588115,0.220586,0.471833,0.00499479,0.014195,0.220586,0.471833,0.00499479,0.014195
guesthost_Phe,PA,90,20.0,0,2,1-exp,-61.012,0.264526,4.61603,0.592073,4.61603,0.402114,0.592073,0.0254029,,,,,,,,
guesthost_Phe,PA,90,20.0,0,3,1-exp,-51.7571,0.888691,0.140637,0.0111295,0.140637,0.869003,0.0111295,0.0753469,,,,,,,,
guesthost_Phe,PA,90,20.0,1,0,1-exp,-65.3015,0.816506,0.00321982,0.000325398,0.00321982,1.1,0.000325398,0.144575,,,,,,,,
guesthost_Phe,PA,90,20.0,1,2,1-exp,-99.9279,0.873692,0.00481642,0.000316604,0.00481642,1.1,0.000316604,0.0964843,,,,,,,,
guesthost_Phe,PA,90,20.0,1,3,1-exp,-24.7021,0.788862,0.00333274,0.000603499,0.00333274,1.1,0.000603499,0.239602,,,,,,,,
guesthost_Phe,PA,90,20.0,2,0,2-exp,-269.635,0.799369,0.00385603,0.000487903,0.00182805,1.0,0.00145404,0.327621,0.00451226,0.449438,0.00139893,0.528507,0.00451226,0.449438,0.00139893,0.528507
guesthost_Phe,PA,90,20.0,2,1,2-exp,-60.7614,0.951284,0.00764558,0.000473059,0.00257626,1.0,0.00172497,0.295508,0.0114203,0.443886,0.00422575,0.309596,0.0114203,0.443886,0.00422575,0.309596
guesthost_Phe,PA,90,20.0,2,3,3-exp,-2116.46,0.990606,0.0123302,0.000114433,0.00888641,0.411651,2.85461,597377.0,0.00888805,0.869339,1.25693,597377.0,0.0316025,0.0299128,0.0130287,0.0317615
guesthost_Ala,PA,70,20.0,0,1,1-exp,-142.415,0.232815,2.46879,0.203078,2.46879,0.393772,0.203078,0.0153626,,,,,,,,
guesthost_Ala,PA,70,20.0,0,2,3-exp,-765.309,0.601588,0.09017,0.00579691,0.00796874,1.0,0.00300092,0.184456,0.03343,0.3392,0.0121909,0.194685,1.0,0.0708618,0.057648,0.00788866
guesthost_Ala,PA,70,20.0,0,3,3-exp,-370.014,0.991503,0.0744867,0.00157237,0.00545134,1.0,0.0034735,0.304269,0.0170778,0.479356,0.00750434,0.419278,0.198238,0.30695,0.00611779,0.0147774
guesthost_Ala,PA,70,20.0,1,0,2-exp,-519.243,0.719065,0.00562759,0.000282977,0.00298685,1.0,0.0003555,0.100842,0.0529834,0.0498409,0.00782657,0.00831449,0.0529834,0.0498409,0.00782657,0.00831449
guesthost_Ala,PA,70,20.0,1,2,2-exp,-1299.12,0.831337,0.00672154,0.000155844,0.00373924,0.971828,0.035661,303.738,0.00395464,0.780766,0.0397168,303.816,0.00395464,0.780766,0.0397168,303.816
guesthost_Ala,PA,70,20.0,1,3,2-exp,-564.113,0.883384,0.00519826,0.000285634,0.00371035,0.914299,2.80868,7118570.0,0.00371047,0.486704,4.72346,7118570.0,0.00371047,0.486704,4.72346,7118570.0
guesthost_Ala,PA,70,20.0,2,0,2-exp,-895.573,0.645719,0.00326672,0.000289486,0.0017431,1.0,0.000791931,0.210843,0.00384954,0.395794,0.000643348,0.322493,0.00384954,0.395794,0.000643348,0.322493
guesthost_Ala,PA,70,20.0,2,1,3-exp,-1008.26,0.899534,0.00522719,0.00202054,0.00129363,1.0,0.00561618,2.97698,0.00245229,1.0,0.00342118,5.80861,0.0121086,0.122331,0.00147288,0.0393899
guesthost_Ala,PA,70,20.0,2,3,3-exp,-20660.9,0.976665,0.0109769,4.1758e-05,0.00654921,0.816259,0.26363,289024.0,0.00655004,0.809167,0.332077,289024.0,0.03529,0.00937908,0.00213492,0.00123926
guesthost_Trp,PA,70,18.0,0,1,3-exp,-1097.97,0.941941,0.127513,0.00345782,0.013265,0.448549,0.00346794,0.0652825,0.0662546,0.518462,0.00709147,0.0686418,1.0,0.0872125,0.0302023,0.0058891
guesthost_Trp,PA,70,18.0,0,2,3-exp,-1401.27,0.996728,0.0750739,0.000358909,0.00936654,0.24761,0.00214892,0.0339648,0.041158,0.767322,0.00143749,0.0324828,0.285186,0.144373,0.00533878,0.0048559
guesthost_Trp,PA,70,18.0,0,3,3-exp,-160.445,0.992328,0.237812,0.00612735,0.00745956,0.657633,0.00367692,0.259474,0.073295,0.543151,0.010188,0.067732,1.0,0.193096,0.0547815,0.0132561
guesthost_Trp,PA,70,18.0,1,0,3-exp,-1439.86,0.988209,0.0157926,0.000142934,0.00531323,1.0,0.000249088,0.0235956,0.0288029,0.115089,0.009371,0.0184609,0.0908585,0.0788528,0.0102804,0.022712
guesthost_Trp,PA,70,18.0,1,2,2-exp,-813.677,0.976219,0.0337602,0.000414247,0.00311336,0.702322,0.00048359,0.0911647,0.0575613,0.548521,0.000974054,0.0138713,0.0575613,0.548521,0.000974054,0.0138713
guesthost_Trp,PA,70,18.0,1,3,1-exp,-182.213,0.973187,0.0543944,0.00131699,0.0543944,0.903408,0.00131699,0.0267105,,,,,,,,
guesthost_Trp,PA,70,18.0,2,0,1-exp,-995.437,0.969214,0.006866,7.29996e-05,0.006866,1.08625,7.29996e-05,0.0165322,,,,,,,,
guesthost_Trp,PA,70,18.0,2,1,2-exp,-555.638,0.965209,0.0123428,0.000407826,0.00831469,0.998326,11.9802,2922160.0,0.00831485,0.486123,25.4321,2922160.0,0.00831485,0.486123,25.4321,2922160.0
guesthost_Trp,PA,70,18.0,2,3,1-exp,-659.763,0.879256,0.00411904,0.000107696,0.00411904,1.1,0.000107696,0.0406514,,,,,,,,
guesthost_Leu,PA,30,20.0,0,1,3-exp,-2351.72,0.996547,0.043869,0.000173391,0.00507613,0.449262,0.000334663,0.0158033,0.0444523,0.622489,0.000644259,0.00822192,0.280633,0.0495928,0.00752147,0.00217996
guesthost_Leu,PA,30,20.0,0,2,3-exp,-1220.52,0.997407,0.075687,0.00127723,0.00985166,0.523767,0.000935808,0.0399617,0.0768459,0.764687,0.00101908,0.0108015,1.0,0.011764,0.216895,0.00177486
guesthost_Leu,PA,30,20.0,0,3,2-exp,-287.827,0.860797,0.135065,0.00807942,0.059746,1.0,0.00454207,0.0607541,1.0,0.0753187,0.0648711,0.0115886,1.0,0.0753187,0.0648711,0.0115886
guesthost_Leu,PA,30,20.0,1,0,2-exp,-1322.71,0.965473,0.00947443,0.000128876,0.00221081,1.0,0.00025096,0.114196,0.0166935,0.435117,0.000343423,0.0163397,0.0166935,0.435117,0.000343423,0.0163397
guesthost_Leu,PA,30,20.0,1,2,3-exp,-5103.33,0.992154,0.0121761,,0.0106106,0.840267,1.41017,312451.0,0.0106112,0.263244,4.37523,312451.0,0.0593137,0.00787439,0.0173982,0.00405968
guesthost_Leu,PA,30,20.0,1,3,3-exp,-372.205,0.928036,0.00593492,0.00170482,0.00136382,1.0,0.00363063,1.25972,0.00356305,0.788961,0.00337371,1.75868,0.0161167,0.109203,0.00555171,0.0848466
guesthost_Leu,PA,30,20.0,2,0,2-exp,-237.528,0.683078,0.00351615,0.00160788,0.0013438,0.999999,0.00341924,0.824197,0.00253237,0.857832,0.00120825,2.4122,0.00253237,0.857832,0.00120825,2.4122
guesthost_Leu,PA,30,20.0,2,1,1-exp,-4817.88,0.990288,0.0136714,4.21047e-05,0.0136714,0.998079,4.21047e-05,0.00429365,,,,,,,,
guesthost_Leu,PA,30,20.0,2,3,3-exp,-1567.45,0.961218,0.00687372,,0.00414304,0.629251,1.72874,1706920.0,0.00414374,0.768784,0.893096,1706920.0,0.0494802,0.0218485,0.010001,0.00562825
guesthost_Tyr,PA,35,20.0,0,1,3-exp,-26850.9,0.998143,0.063021,5.99778e-05,0.00759385,0.733928,3.99573e-05,0.00246934,0.132319,0.386355,0.000319573,0.000784805,0.749238,0.00844277,0.0104778,0.000216601
guesthost_Tyr,PA,35,20.0,0,2,2-exp,-5622.06,0.839988,0.146927,0.0014875,0.112773,0.877411,0.00180675,0.0102634,1.0,0.0479783,0.0184386,0.00244966,1.0,0.0479783,0.0184386,0.00244966
guesthost_Tyr,PA,35,20.0,0,3,2-exp,-1387.21,0.998133,0.174947,0.000937408,0.16726,0.977211,0.00153872,0.0046376,0.877311,0.0131061,0.220572,0.00430376,0.877311,0.0131061,0.220572,0.00430376
guesthost_Tyr,PA,35,20.0,1,0,3-exp,-18457.4,0.988265,0.0180045,5.00913e-05,0.00191928,1.0,7.51484e-05,0.0419792,0.0204627,0.440722,0.000376928,0.00482893,0.0579559,0.121935,0.000793825,0.00514796
guesthost_Tyr,PA,35,20.0,1,2,3-exp,-22302.7,0.975072,0.00944407,3.69275e-05,0.00474378,0.432401,2.09988,280238.0,0.00474393,0.983076,0.93137,280238.0,0.0613771,0.0444663,0.000760515,0.000884964
guesthost_Tyr,PA,35,20.0,1,3,2-exp,-1230.19,0.883417,0.00824539,0.000180868,0.00320541,1.0,0.000218473,0.0532186,0.0413124,0.121997,0.00208338,0.00876375,0.0413124,0.121997,0.00208338,0.00876375
guesthost_Tyr,PA,35,20.0,2,0,2-exp,-9987.67,0.958686,0.0503912,0.000282932,0.00222932,1.0,0.000181145,0.0899199,0.134441,0.358237,0.000823783,0.00307019,0.134441,0.358237,0.000823783,0.00307019
guesthost_Tyr,PA,35,20.0,2,1,3-exp,-45812.5,0.999572,0.117535,3.91077e-05,0.0502964,0.16765,0.000836028,0.00310398,0.13303,0.815888,0.00022884,0.0032577,1.0,0.000565642,0.143191,0.000102329
guesthost_Tyr,PA,35,20.0,2,3,3-exp,-5467.42,0.862119,0.00455774,7.87249e-05,0.00293165,0.530557,1.58319,1937570.0,0.00293183,0.838711,1.27566,1937570.0,0.171043,0.00317685,0.0361875,0.000562459
guesthost_Tyr,PA,40,20.0,0,1,3-exp,-30772.5,0.997931,0.0744763,7.13653e-05,0.00724409,0.70428,4.12386e-05,0.0025963,0.144922,0.41822,0.000296395,0.000783454,1.0,0.00876506,0.00873785,0.000145901
guesthost_Tyr,PA,40,20.0,0,2,3-exp,-13947.8,0.994452,0.1507,0.000252443,0.015201,0.224825,0.00109294,0.00919822,0.155506,0.797577,0.000639153,0.00348496,1.0,0.0232543,0.00986917,0.000510864
guesthost_Tyr,PA,40,20.0,0,3,3-exp,-534.418,0.989458,0.158991,0.00624185,0.0271008,0.197648,0.0152714,0.0528194,0.165284,0.804325,0.0149899,0.0377835,1.0,0.0206932,1.06213,0.0269603
guesthost_Tyr,PA,40,20.0,1,0,3-exp,-21736.8,0.98986,0.0181788,5.64059e-05,0.00172411,1.0,9.13678e-05,0.0572798,0.0141143,0.342272,0.000480069,0.00710671,0.0404799,0.287148,0.000301978,0.00668551
guesthost_Tyr,PA,40,20.0,1,2,3-exp,-36090.7,0.979315,0.00994954,2.36951e-05,0.00501942,0.873257,0.838212,235008.0,0.00501958,0.496664,1.4622,235008.0,0.0499327,0.0615478,0.000417467,0.000905555
guesthost_Tyr,PA,40,20.0,1,3,2-exp,-1669.03,0.961318,0.0165862,0.000267893,0.00190196,1.0,0.000395327,0.254281,0.0318344,0.461271,0.000521705,0.012467,0.0318344,0.461271,0.000521705,0.012467
guesthost_Tyr,PA,40,20.0,2,0,3-exp,-9457.48,0.965157,0.0442321,0.00024839,0.00198101,1.0,0.000244095,0.146558,0.0727176,0.231282,0.00767519,0.0424047,0.135184,0.188135,0.00731221,0.045623
guesthost_Tyr,PA,40,20.0,2,1,2-exp,-72301.3,0.999675,0.0973038,1.84786e-05,0.0636181,0.340431,0.000363691,0.00378617,0.114229,0.662233,0.000144594,0.00396731,0.114229,0.662233,0.000144594,0.00396731
guesthost_Tyr,PA,40,20.0,2,3,3-exp,-4328.6,0.839775,0.00601923,0.00160985,0.00104506,1.0,0.00153154,2.33812,0.00307623,1.0,0.000367952,0.365684,0.101007,0.0187902,0.00709288,0.0016448
guesthost_Thr,PA,30,20.0,0,1,2-exp,-435.684,0.994913,0.0379311,0.000309204,0.0189594,0.895893,0.000790093,0.0214453,0.08439,0.248198,0.00321408,0.0179315,0.08439,0.248198,0.00321408,0.0179315
guesthost_Thr,PA,30,20.0,0,2,2-exp,-947.559,0.989566,0.0447642,0.000377493,0.037752,0.70408,299.933,903023.0,0.037752,0.481665,438.416,903023.0,0.037752,0.481665,438.416,903023.0
guesthost_Thr,PA,30,20.0,0,3,3-exp,-850.634,0.998321,0.047568,0.00107098,0.00467771,0.657048,0.000987231,0.204181,0.0455543,0.930179,0.00122862,0.0105083,0.261423,0.00811262,0.3804,0.0123473
guesthost_Thr,PA,30,20.0,1,0,2-exp,-170.102,0.856342,0.00472603,0.00032565,0.00225072,1.0,0.00110024,0.272801,0.00830716,0.297973,0.00235934,0.204701,0.00830716,0.297973,0.00235934,0.204701
guesthost_Thr,PA,30,20.0,1,2,1-exp,-98.5571,0.910535,0.00509094,0.000262347,0.00509094,1.04081,0.000262347,0.0691724,,,,,,,,
guesthost_Thr,PA,30,20.0,1,3,1-exp,-41.4051,0.665657,0.0030971,0.000436222,0.0030971,1.1,0.000436222,0.19422,,,,,,,,
guesthost_Thr,PA,30,20.0,2,0,2-exp,-528.214,0.927381,0.0159745,0.000469511,0.00235391,1.0,0.00045889,0.197701,0.0463495,0.293866,0.00211179,0.0196936,0.0463495,0.293866,0.00211179,0.0196936
guesthost_Thr,PA,30,20.0,2,1,1-exp,-177.337,0.980248,0.0281195,0.000625818,0.0281195,1.1,0.000625818,0.0333253,,,,,,,,
guesthost_Thr,PA,30,20.0,2,3,2-exp,-584.077,0.884545,0.0119557,0.126536,0.00452448,1.0,0.000203588,0.0424524,0.99999,0.00743129,17.9444,0.00701867,0.99999,0.00743129,17.9444,0.00701867
guesthost_Thr,PA,70,74.0,0,1,2-exp,-380.221,0.939882,0.0169147,0.000462139,0.00974431,1.0,0.00133173,0.0809862,0.0349978,0.204882,0.00426589,0.0640756,0.0349978,0.204882,0.00426589,0.0640756
guesthost_Thr,PA,70,74.0,0,2,2-exp,-557.323,0.931886,0.015323,0.000971801,0.00543836,1.0,0.00266667,0.360758,0.00988466,1.0,0.00099788,0.587569,0.00988466,1.0,0.00099788,0.587569
guesthost_Thr,PA,70,74.0,0,3,1-exp,-19.444,0.813329,0.0111427,0.00265109,0.0111427,1.1,0.00265109,0.305112,,,,,,,,
guesthost_Thr,PA,70,74.0,1,0,1-exp,-69.4627,0.542468,0.00243994,0.000369332,0.00243994,1.1,0.000369332,0.210231,,,,,,,,
guesthost_Thr,PA,70,74.0,1,2,1-exp,-334.76,0.797353,0.00432583,0.00019393,0.00432583,1.1,0.00019393,0.0679008,,,,,,,,
guesthost_Thr,PA,70,74.0,1,3,1-exp,-56.4984,0.700812,0.00451815,0.000562269,0.00451815,1.1,0.000562269,0.175179,,,,,,,,
guesthost_Thr,PA,70,74.0,2,0,2-exp,-237.319,0.761199,0.00381725,0.000422614,0.00191919,1.0,0.001254,0.334833,0.00545414,0.348005,0.00174911,0.363328,0.00545414,0.348005,0.00174911,0.363328
guesthost_Thr,PA,70,74.0,2,1,2-exp,-228.453,0.938227,0.00616399,0.00038412,0.00193998,1.0,0.000932931,0.349064,0.00777708,0.543135,0.0009829,0.164393,0.00777708,0.543135,0.0009829,0.164393
guesthost_Thr,PA,70,74.0,2,3,3-exp,-2731.7,0.976063,0.0113546,0.00221555,0.00737761,0.154291,16792.5,939417.0,0.00737839,0.724107,7152.51,1349100.0,0.00737917,0.660446,3918.41,1052640.0
guesthost_Phe,PA,80,19.0,0,1,3-exp,-2302.29,0.994804,0.0566189,0.000466031,0.0125086,1.0,0.000945076,0.120825,0.0277867,0.243809,0.00562828,0.129813,0.55661,0.0670769,0.0106747,0.00190326
guesthost_Phe,PA,80,19.0,0,2,3-exp,-871.705,0.865806,0.0814703,0.00436496,0.010559,0.968865,0.00320841,0.213803,0.031815,0.39544,0.0108634,0.272491,1.0,0.0586591,0.0366022,0.00571466
guesthost_Phe,PA,80,19.0,0,3,3-exp,-237.783,0.987267,0.0326092,0.00296601,0.00386985,1.0,0.00451355,1.0912,0.0131648,0.856999,0.00406493,0.483871,0.0918813,0.189997,0.00930581,0.0312816
guesthost_Phe,PA,80,19.0,1,0,2-exp,-792.216,0.938738,0.00557945,0.00038254,0.00150449,1.0,0.000620481,0.44209,0.0055043,0.740323,0.000292885,0.111012,0.0055043,0.740323,0.000292885,0.111012
guesthost_Phe,PA,80,19.0,1,2,1-exp,-2110.35,0.95621,0.00539907,4.98472e-05,0.00539907,1.1,4.98472e-05,0.0147426,,,,,,,,
guesthost_Phe,PA,80,19.0,1,3,1-exp,-132.462,0.909618,0.00746303,0.000359935,0.00746303,1.1,0.000359935,0.0718367,,,,,,,,
guesthost_Phe,PA,80,19.0,2,0,3-exp,-1296.57,0.928124,0.0185583,0.00041457,0.00252342,1.0,0.00037415,0.118012,0.0311364,0.199102,0.00601858,0.0210047,0.145155,0.067759,0.0165353,0.0154377
guesthost_Phe,PA,80,19.0,2,1,3-exp,-2266.07,0.995359,0.0275487,0.00362204,0.010561,0.635649,0.000408845,0.0150129,0.0467371,0.384563,0.00164903,0.0154012,1.0,0.00286221,1.88612,0.00211355
guesthost_Phe,PA,80,19.0,2,3,3-exp,-6273.73,0.996307,0.0221028,0.00207751,0.00969573,0.798526,0.000154638,0.00731307,0.0412601,0.31485,0.000813655,0.007526,1.0,0.00136975,2.09128,0.000914018
guesthost_Phe,PA,70,20.0,0,1,2-exp,-1195.49,0.996178,0.0442931,0.000212927,0.0177248,1.0,0.000367932,0.0133732,0.109085,0.243555,0.00164564,0.00671432,0.109085,0.243555,0.00164564,0.00671432
guesthost_Phe,PA,70,20.0,0,2,2-exp,-605.743,0.991664,0.0538411,0.000479458,0.0196155,0.951038,0.000841687,0.0269856,0.121949,0.288529,0.00320935,0.0130519,0.121949,0.288529,0.00320935,0.0130519
guesthost_Phe,PA,70,20.0,0,3,3-exp,-149.988,0.994216,0.106897,0.0552562,0.00534671,1.0,0.00207378,0.501089,0.0865145,0.636268,0.013913,0.0323147,1.0,0.0465043,2.04272,0.0500688
guesthost_Phe,PA,70,20.0,1,0,2-exp,-272.345,0.915834,0.00613049,0.000200006,0.00291274,1.0,0.000560657,0.112437,0.0144809,0.222206,0.00207219,0.0628472,0.0144809,0.222206,0.00207219,0.0628472
guesthost_Phe,PA,70,20.0,1,2,2-exp,-1474.47,0.985916,0.00939491,6.19715e-05,0.00506219,0.622009,0.000580577,0.0731401,0.0111577,0.559809,0.000472927,0.0873607,0.0111577,0.559809,0.000472927,0.0873607
