Time,Current,State
1.602500,-0.431214,3
1.605000,-0.345759,3
1.607500,-0.153494,3
1.610000,-0.443409,3
1.612500,-0.272503,3
1.615000,-0.043618,3
1.617500,-0.306063,3
1.620000,-0.217557,3
1.622500,-0.394552,3
1.625000,-0.214497,3
1.627500,-0.214492,3
1.630000,-0.196176,3
1.632500,-0.080201,3
1.635000,-0.244986,3
1.637500,-0.000840,3
1.640000,-0.193095,3
1.642500,-0.244970,3
1.645000,-0.306005,3
1.647500,-0.254119,3
1.650000,0.060216,3
1.652500,-0.055749,3
1.655000,-0.080153,3
1.657500,-0.205268,3
1.660000,-0.275453,3
1.662500,0.154852,3
1.665000,-0.244922,3
1.667500,-0.223557,3
1.670000,-0.403612,3
1.672500,-0.287636,3
1.675000,-0.357821,3
1.677500,-0.412746,3
1.680000,-0.220481,3
1.682500,-0.028215,3
1.685000,-0.086190,3
1.687500,-0.266245,3
1.690000,0.112181,3
1.692500,-0.321164,3
1.695000,-0.006829,3
1.697500,-0.147204,3
1.700000,-0.424908,3
1.702500,-0.498143,3
1.705000,-0.244838,3
1.707500,-0.110562,3
1.710000,-0.290607,3
1.712500,0.020678,3
1.715000,0.002373,3
1.717500,-0.324161,3
1.720000,1.613714,2
1.722500,2.828319,2
1.725000,4.384715,0
1.727500,1.567950,2
1.730000,-0.034215,3
1.732500,-0.046420,3
1.735000,-0.321074,3
1.737500,-0.308859,3
1.740000,-0.186784,3
1.742500,-0.232558,3
1.745000,-0.192873,3
1.747500,-0.092168,3
1.750000,-0.223383,3
1.752500,0.234383,3
1.755000,-0.473622,3
1.757500,-0.348487,3
1.760000,-0.229471,3
1.762500,-0.192836,3
1.765000,-0.317961,3
1.767500,-0.101276,3
1.770000,-0.214190,3
1.772500,-0.064645,3
1.775000,0.036070,3
1.777500,-0.183654,3
1.780000,-0.266049,3
1.782500,-0.174484,3
1.785000,-0.412519,3
1.787500,-0.394203,3
1.790000,-0.189728,3
1.792500,-0.391143,3
1.795000,-0.214137,3
1.797500,-0.165302,3
1.800000,0.380973,3
1.802500,2.553828,2
1.805000,2.270014,2
1.807500,2.318849,2
1.810000,2.212044,2
1.812500,2.804090,2
1.815000,2.913955,2
1.817500,2.553860,2
1.820000,2.279205,2
1.822500,2.321931,2
1.825000,3.765426,1
1.827500,4.165211,0
1.830000,4.229297,0
1.832500,4.110282,0
1.835000,4.363587,0
1.837500,1.327092,2
1.840000,-0.189622,3
1.842500,-0.351367,3
1.845000,-0.381872,3
1.847500,-0.372716,3
1.850000,0.072849,3
1.852500,-0.427636,3
1.855000,-0.308611,3
1.857500,-0.357435,3
1.860000,-0.506970,3
1.862500,-0.015625,3
1.865000,-0.336059,3
1.867500,-0.329944,3
1.870000,-0.400129,3
1.872500,-0.247544,3
1.875000,-0.308568,3
1.877500,-0.162083,3
1.880000,-0.293298,3
1.882500,-0.271932,3
1.885000,-0.122387,3
1.887500,-0.464182,3
1.890000,-0.223087,3
1.892500,-0.235291,3
1.895000,2.846994,2
1.897500,3.588569,1
1.900000,3.115555,1
1.902500,2.517420,2
1.905000,2.908045,2
1.907500,2.770720,2
1.910000,3.210186,1
1.912500,2.590681,2
1.915000,2.212266,2
1.917500,2.612052,2
1.920000,2.453367,2
1.922500,3.216312,1
1.925000,3.527597,1
1.927500,2.935563,2
1.930000,3.033218,2
1.932500,2.102443,2
1.935000,2.633449,2
1.937500,2.813514,2
1.940000,2.480879,2
1.942500,3.088174,1
1.945000,3.143120,1
1.947500,2.624325,2
1.950000,2.700620,2
1.952500,2.554146,2
1.955000,3.451361,1
1.957500,3.121776,1
1.960000,3.198081,1
1.962500,3.356777,1
1.965000,2.389372,2
1.967500,2.688447,2
1.970000,3.033303,2
1.972500,2.322248,2
1.975000,3.060783,2
1.977500,2.847168,2
1.980000,4.324224,0
1.982500,4.119759,0
1.985000,4.333384,0
1.987500,4.357810,0
1.990000,4.315085,0
1.992500,4.235750,0
1.995000,0.063995,3
1.997500,-0.302209,3
2.000000,-0.170974,3
2.002500,-0.228959,3
2.005000,-0.219793,3
2.007500,-0.293028,3
2.010000,-0.143493,3
2.012500,-0.299128,3
2.015000,0.195268,3
2.017500,0.152543,3
2.020000,-0.244172,3
2.022500,-0.238066,3
2.025000,0.061009,3
2.027500,-0.244156,3
2.030000,-0.250261,3
2.032500,-0.103765,3
2.035000,-0.012210,3
2.037500,-0.466915,3
2.040000,0.177011,3
2.042500,-0.530994,3
2.045000,-0.222759,3
2.047500,0.030536,3
2.050000,-0.064058,3
2.052500,-0.051843,3
2.055000,-0.494348,3
2.057500,0.097698,3
2.060000,-0.567577,3
2.062500,-0.039622,3
2.065000,-0.302067,3
2.067500,-0.375301,3
2.070000,-0.201346,3
2.072500,0.021439,3
2.075000,-0.118935,3
2.077500,-0.152500,3
2.080000,0.015345,3
2.082500,-0.161650,3
2.085000,-0.183004,3
2.087500,-0.317279,3
2.090000,-0.240974,3
2.092500,-0.421028,3
2.095000,-0.115843,3
2.097500,-0.192128,3
2.100000,-0.189073,3
2.102500,-0.329447,3
2.105000,-0.536962,3
2.107500,-0.485077,3
2.110000,-0.189051,3
2.112500,0.018474,3
2.115000,-0.195151,3
2.117500,-0.103586,3
2.120000,0.009330,3
2.122500,-0.112735,3
